category,q_source,q_direction,eta,gamma,auroc_V3_naive,auroc_quality_qcr,auroc_adaptive_qcr,auroc_Q_alone,delta_quality_minus_V3,delta_adaptive_minus_V3,delta_adaptive_minus_quality
sheet_metal,tight_topk_mean_score,direct,0.3,0.0,0.7425925925925927,0.6851851851851852,0.6851851851851852,0.35185185185185186,-0.05740740740740746,-0.05740740740740746,0.0
vial,tight_topk_mean_score,direct,0.3,0.0,0.9182389937106918,0.9192872117400419,0.9192872117400419,0.3972746331236897,0.0010482180293500676,0.0010482180293500676,0.0
walnuts,tight_topk_mean_score,direct,0.3,0.0,0.777037037037037,0.7925925925925926,0.7925925925925926,0.6066666666666667,0.015555555555555656,0.015555555555555656,0.0
fruit_jelly,tight_topk_mean_score,direct,0.3,0.01,0.8766666666666668,0.8133333333333332,0.8133333333333332,0.6766666666666665,-0.06333333333333357,-0.06333333333333357,0.0
sheet_metal,tight_topk_mean_score,direct,0.3,0.01,0.7425925925925927,0.6851851851851852,0.6851851851851852,0.35185185185185186,-0.05740740740740746,-0.05740740740740746,0.0
vial,tight_topk_mean_score,direct,0.3,0.01,0.9182389937106918,0.9192872117400419,0.9192872117400419,0.3972746331236897,0.0010482180293500676,0.0010482180293500676,0.0
walnuts,tight_topk_mean_score,direct,0.3,0.01,0.777037037037037,0.7925925925925926,0.7925925925925926,0.6066666666666667,0.015555555555555656,0.015555555555555656,0.0
fruit_jelly,tight_topk_mean_score,direct,0.3,0.03,0.8766666666666668,0.8133333333333332,0.8133333333333332,0.6766666666666665,-0.06333333333333357,-0.06333333333333357,0.0
sheet_metal,tight_topk_mean_score,direct,0.3,0.03,0.7425925925925927,0.6851851851851852,0.6833333333333333,0.35185185185185186,-0.05740740740740746,-0.059259259259259345,-0.0018518518518518823
vial,tight_topk_mean_score,direct,0.3,0.03,0.9182389937106918,0.9192872117400419,0.9182389937106918,0.3972746331236897,0.0010482180293500676,0.0,-0.0010482180293500676
walnuts,tight_topk_mean_score,direct,0.3,0.03,0.777037037037037,0.7925925925925926,0.7933333333333333,0.6066666666666667,0.015555555555555656,0.016296296296296364,0.0007407407407407085
fruit_jelly,tight_topk_mean_score,direct,0.3,0.05,0.8766666666666668,0.8133333333333332,0.8133333333333332,0.6766666666666665,-0.06333333333333357,-0.06333333333333357,0.0
sheet_metal,tight_topk_mean_score,direct,0.3,0.05,0.7425925925925927,0.6851851851851852,0.6833333333333333,0.35185185185185186,-0.05740740740740746,-0.059259259259259345,-0.0018518518518518823
vial,tight_topk_mean_score,direct,0.3,0.05,0.9182389937106918,0.9192872117400419,0.9182389937106918,0.3972746331236897,0.0010482180293500676,0.0,-0.0010482180293500676
walnuts,tight_topk_mean_score,direct,0.3,0.05,0.777037037037037,0.7925925925925926,0.7933333333333333,0.6066666666666667,0.015555555555555656,0.016296296296296364,0.0007407407407407085
fruit_jelly,tight_topk_mean_score,direct,0.35,0.0,0.8766666666666668,0.8099999999999999,0.8099999999999999,0.6766666666666665,-0.06666666666666687,-0.06666666666666687,0.0
sheet_metal,tight_topk_mean_score,direct,0.35,0.0,0.7425925925925927,0.6796296296296297,0.6796296296296297,0.35185185185185186,-0.062962962962963,-0.062962962962963,0.0
vial,tight_topk_mean_score,direct,0.35,0.0,0.9182389937106918,0.9150943396226415,0.9150943396226415,0.3972746331236897,-0.0031446540880503138,-0.0031446540880503138,0.0
walnuts,tight_topk_mean_score,direct,0.35,0.0,0.777037037037037,0.794074074074074,0.794074074074074,0.6066666666666667,0.017037037037037073,0.017037037037037073,0.0
fruit_jelly,tight_topk_mean_score,direct,0.35,0.01,0.8766666666666668,0.8099999999999999,0.8099999999999999,0.6766666666666665,-0.06666666666666687,-0.06666666666666687,0.0
sheet_metal,tight_topk_mean_score,direct,0.35,0.01,0.7425925925925927,0.6796296296296297,0.6796296296296297,0.35185185185185186,-0.062962962962963,-0.062962962962963,0.0
vial,tight_topk_mean_score,direct,0.35,0.01,0.9182389937106918,0.9150943396226415,0.9150943396226415,0.3972746331236897,-0.0031446540880503138,-0.0031446540880503138,0.0
walnuts,tight_topk_mean_score,direct,0.35,0.01,0.777037037037037,0.794074074074074,0.794074074074074,0.6066666666666667,0.017037037037037073,0.017037037037037073,0.0
fruit_jelly,tight_topk_mean_score,direct,0.35,0.03,0.8766666666666668,0.8099999999999999,0.8099999999999999,0.6766666666666665,-0.06666666666666687,-0.06666666666666687,0.0
sheet_metal,tight_topk_mean_score,direct,0.35,0.03,0.7425925925925927,0.6796296296296297,0.6796296296296297,0.35185185185185186,-0.062962962962963,-0.062962962962963,0.0
vial,tight_topk_mean_score,direct,0.35,0.03,0.9182389937106918,0.9150943396226415,0.9150943396226415,0.3972746331236897,-0.0031446540880503138,-0.0031446540880503138,0.0
walnuts,tight_topk_mean_score,direct,0.35,0.03,0.777037037037037,0.794074074074074,0.7962962962962964,0.6066666666666667,0.017037037037037073,0.01925925925925942,0.0022222222222223476
fruit_jelly,tight_topk_mean_score,direct,0.35,0.05,0.8766666666666668,0.8099999999999999,0.8099999999999999,0.6766666666666665,-0.06666666666666687,-0.06666666666666687,0.0
sheet_metal,tight_topk_mean_score,direct,0.35,0.05,0.7425925925925927,0.6796296296296297,0.6777777777777777,0.35185185185185186,-0.062962962962963,-0.06481481481481499,-0.0018518518518519933
vial,tight_topk_mean_score,direct,0.35,0.05,0.9182389937106918,0.9150943396226415,0.9150943396226415,0.3972746331236897,-0.0031446540880503138,-0.0031446540880503138,0.0
walnuts,tight_topk_mean_score,direct,0.35,0.05,0.777037037037037,0.794074074074074,0.7962962962962964,0.6066666666666667,0.017037037037037073,0.01925925925925942,0.0022222222222223476
fruit_jelly,tight_topk_mean_score,inverted,0.05,0.0,0.8766666666666668,0.8733333333333334,0.8733333333333334,0.32333333333333325,-0.0033333333333334103,-0.0033333333333334103,0.0
sheet_metal,tight_topk_mean_score,inverted,0.05,0.0,0.7425925925925927,0.7537037037037037,0.7537037037037037,0.6481481481481481,0.01111111111111096,0.01111111111111096,0.0
vial,tight_topk_mean_score,inverted,0.05,0.0,0.9182389937106918,0.9171907756813418,0.9171907756813418,0.6027253668763104,-0.0010482180293500676,-0.0010482180293500676,0.0
walnuts,tight_topk_mean_score,inverted,0.05,0.0,0.777037037037037,0.7785185185185185,0.7785185185185185,0.3933333333333333,0.001481481481481528,0.001481481481481528,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.05,0.01,0.8766666666666668,0.8733333333333334,0.8733333333333334,0.32333333333333325,-0.0033333333333334103,-0.0033333333333334103,0.0
sheet_metal,tight_topk_mean_score,inverted,0.05,0.01,0.7425925925925927,0.7537037037037037,0.7537037037037037,0.6481481481481481,0.01111111111111096,0.01111111111111096,0.0
vial,tight_topk_mean_score,inverted,0.05,0.01,0.9182389937106918,0.9171907756813418,0.9171907756813418,0.6027253668763104,-0.0010482180293500676,-0.0010482180293500676,0.0
walnuts,tight_topk_mean_score,inverted,0.05,0.01,0.777037037037037,0.7785185185185185,0.7785185185185185,0.3933333333333333,0.001481481481481528,0.001481481481481528,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.05,0.03,0.8766666666666668,0.8733333333333334,0.8733333333333334,0.32333333333333325,-0.0033333333333334103,-0.0033333333333334103,0.0
sheet_metal,tight_topk_mean_score,inverted,0.05,0.03,0.7425925925925927,0.7537037037037037,0.7537037037037037,0.6481481481481481,0.01111111111111096,0.01111111111111096,0.0
vial,tight_topk_mean_score,inverted,0.05,0.03,0.9182389937106918,0.9171907756813418,0.9171907756813418,0.6027253668763104,-0.0010482180293500676,-0.0010482180293500676,0.0
walnuts,tight_topk_mean_score,inverted,0.05,0.03,0.777037037037037,0.7785185185185185,0.7785185185185185,0.3933333333333333,0.001481481481481528,0.001481481481481528,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.05,0.05,0.8766666666666668,0.8733333333333334,0.8733333333333334,0.32333333333333325,-0.0033333333333334103,-0.0033333333333334103,0.0
sheet_metal,tight_topk_mean_score,inverted,0.05,0.05,0.7425925925925927,0.7537037037037037,0.7537037037037037,0.6481481481481481,0.01111111111111096,0.01111111111111096,0.0
vial,tight_topk_mean_score,inverted,0.05,0.05,0.9182389937106918,0.9171907756813418,0.9171907756813418,0.6027253668763104,-0.0010482180293500676,-0.0010482180293500676,0.0
walnuts,tight_topk_mean_score,inverted,0.05,0.05,0.777037037037037,0.7785185185185185,0.7785185185185185,0.3933333333333333,0.001481481481481528,0.001481481481481528,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.1,0.0,0.8766666666666668,0.8700000000000001,0.8700000000000001,0.32333333333333325,-0.00666666666666671,-0.00666666666666671,0.0
sheet_metal,tight_topk_mean_score,inverted,0.1,0.0,0.7425925925925927,0.7666666666666667,0.7666666666666667,0.6481481481481481,0.024074074074074026,0.024074074074074026,0.0
vial,tight_topk_mean_score,inverted,0.1,0.0,0.9182389937106918,0.9182389937106918,0.9182389937106918,0.6027253668763104,0.0,0.0,0.0
walnuts,tight_topk_mean_score,inverted,0.1,0.0,0.777037037037037,0.7792592592592592,0.7792592592592592,0.3933333333333333,0.0022222222222222365,0.0022222222222222365,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.1,0.01,0.8766666666666668,0.8700000000000001,0.8700000000000001,0.32333333333333325,-0.00666666666666671,-0.00666666666666671,0.0
sheet_metal,tight_topk_mean_score,inverted,0.1,0.01,0.7425925925925927,0.7666666666666667,0.7666666666666667,0.6481481481481481,0.024074074074074026,0.024074074074074026,0.0
vial,tight_topk_mean_score,inverted,0.1,0.01,0.9182389937106918,0.9182389937106918,0.9182389937106918,0.6027253668763104,0.0,0.0,0.0
walnuts,tight_topk_mean_score,inverted,0.1,0.01,0.777037037037037,0.7792592592592592,0.7792592592592592,0.3933333333333333,0.0022222222222222365,0.0022222222222222365,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.1,0.03,0.8766666666666668,0.8700000000000001,0.8700000000000001,0.32333333333333325,-0.00666666666666671,-0.00666666666666671,0.0
sheet_metal,tight_topk_mean_score,inverted,0.1,0.03,0.7425925925925927,0.7666666666666667,0.7685185185185185,0.6481481481481481,0.024074074074074026,0.025925925925925797,0.0018518518518517713
vial,tight_topk_mean_score,inverted,0.1,0.03,0.9182389937106918,0.9182389937106918,0.9182389937106918,0.6027253668763104,0.0,0.0,0.0
walnuts,tight_topk_mean_score,inverted,0.1,0.03,0.777037037037037,0.7792592592592592,0.7799999999999999,0.3933333333333333,0.0022222222222222365,0.002962962962962945,0.0007407407407407085
fruit_jelly,tight_topk_mean_score,inverted,0.1,0.05,0.8766666666666668,0.8700000000000001,0.8700000000000001,0.32333333333333325,-0.00666666666666671,-0.00666666666666671,0.0
sheet_metal,tight_topk_mean_score,inverted,0.1,0.05,0.7425925925925927,0.7666666666666667,0.7703703703703703,0.6481481481481481,0.024074074074074026,0.027777777777777568,0.0037037037037035425
vial,tight_topk_mean_score,inverted,0.1,0.05,0.9182389937106918,0.9182389937106918,0.9182389937106918,0.6027253668763104,0.0,0.0,0.0
walnuts,tight_topk_mean_score,inverted,0.1,0.05,0.777037037037037,0.7792592592592592,0.7799999999999999,0.3933333333333333,0.0022222222222222365,0.002962962962962945,0.0007407407407407085
fruit_jelly,tight_topk_mean_score,inverted,0.15,0.0,0.8766666666666668,0.8700000000000001,0.8700000000000001,0.32333333333333325,-0.00666666666666671,-0.00666666666666671,0.0
sheet_metal,tight_topk_mean_score,inverted,0.15,0.0,0.7425925925925927,0.7685185185185185,0.7685185185185185,0.6481481481481481,0.025925925925925797,0.025925925925925797,0.0
vial,tight_topk_mean_score,inverted,0.15,0.0,0.9182389937106918,0.9245283018867925,0.9245283018867925,0.6027253668763104,0.0062893081761006275,0.0062893081761006275,0.0
walnuts,tight_topk_mean_score,inverted,0.15,0.0,0.777037037037037,0.782962962962963,0.782962962962963,0.3933333333333333,0.005925925925926001,0.005925925925926001,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.15,0.01,0.8766666666666668,0.8700000000000001,0.8700000000000001,0.32333333333333325,-0.00666666666666671,-0.00666666666666671,0.0
sheet_metal,tight_topk_mean_score,inverted,0.15,0.01,0.7425925925925927,0.7685185185185185,0.7685185185185185,0.6481481481481481,0.025925925925925797,0.025925925925925797,0.0
vial,tight_topk_mean_score,inverted,0.15,0.01,0.9182389937106918,0.9245283018867925,0.9245283018867925,0.6027253668763104,0.0062893081761006275,0.0062893081761006275,0.0
walnuts,tight_topk_mean_score,inverted,0.15,0.01,0.777037037037037,0.782962962962963,0.7822222222222223,0.3933333333333333,0.005925925925926001,0.005185185185185293,-0.0007407407407407085
fruit_jelly,tight_topk_mean_score,inverted,0.15,0.03,0.8766666666666668,0.8700000000000001,0.8700000000000001,0.32333333333333325,-0.00666666666666671,-0.00666666666666671,0.0
sheet_metal,tight_topk_mean_score,inverted,0.15,0.03,0.7425925925925927,0.7685185185185185,0.7685185185185185,0.6481481481481481,0.025925925925925797,0.025925925925925797,0.0
vial,tight_topk_mean_score,inverted,0.15,0.03,0.9182389937106918,0.9245283018867925,0.9245283018867925,0.6027253668763104,0.0062893081761006275,0.0062893081761006275,0.0
walnuts,tight_topk_mean_score,inverted,0.15,0.03,0.777037037037037,0.782962962962963,0.7822222222222223,0.3933333333333333,0.005925925925926001,0.005185185185185293,-0.0007407407407407085
fruit_jelly,tight_topk_mean_score,inverted,0.15,0.05,0.8766666666666668,0.8700000000000001,0.8700000000000001,0.32333333333333325,-0.00666666666666671,-0.00666666666666671,0.0
sheet_metal,tight_topk_mean_score,inverted,0.15,0.05,0.7425925925925927,0.7685185185185185,0.7685185185185185,0.6481481481481481,0.025925925925925797,0.025925925925925797,0.0
vial,tight_topk_mean_score,inverted,0.15,0.05,0.9182389937106918,0.9245283018867925,0.9245283018867925,0.6027253668763104,0.0062893081761006275,0.0062893081761006275,0.0
walnuts,tight_topk_mean_score,inverted,0.15,0.05,0.777037037037037,0.782962962962963,0.7814814814814816,0.3933333333333333,0.005925925925926001,0.004444444444444584,-0.001481481481481417
fruit_jelly,tight_topk_mean_score,inverted,0.2,0.0,0.8766666666666668,0.8666666666666668,0.8666666666666668,0.32333333333333325,-0.010000000000000009,-0.010000000000000009,0.0
sheet_metal,tight_topk_mean_score,inverted,0.2,0.0,0.7425925925925927,0.7703703703703704,0.7703703703703704,0.6481481481481481,0.02777777777777768,0.02777777777777768,0.0
vial,tight_topk_mean_score,inverted,0.2,0.0,0.9182389937106918,0.9213836477987423,0.9213836477987423,0.6027253668763104,0.003144654088050425,0.003144654088050425,0.0
walnuts,tight_topk_mean_score,inverted,0.2,0.0,0.777037037037037,0.7807407407407406,0.7807407407407406,0.3933333333333333,0.0037037037037036535,0.0037037037037036535,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.2,0.01,0.8766666666666668,0.8666666666666668,0.8666666666666668,0.32333333333333325,-0.010000000000000009,-0.010000000000000009,0.0
sheet_metal,tight_topk_mean_score,inverted,0.2,0.01,0.7425925925925927,0.7703703703703704,0.7722222222222223,0.6481481481481481,0.02777777777777768,0.02962962962962956,0.0018518518518518823
vial,tight_topk_mean_score,inverted,0.2,0.01,0.9182389937106918,0.9213836477987423,0.9213836477987423,0.6027253668763104,0.003144654088050425,0.003144654088050425,0.0
walnuts,tight_topk_mean_score,inverted,0.2,0.01,0.777037037037037,0.7807407407407406,0.7807407407407406,0.3933333333333333,0.0037037037037036535,0.0037037037037036535,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.2,0.03,0.8766666666666668,0.8666666666666668,0.8666666666666668,0.32333333333333325,-0.010000000000000009,-0.010000000000000009,0.0
sheet_metal,tight_topk_mean_score,inverted,0.2,0.03,0.7425925925925927,0.7703703703703704,0.774074074074074,0.6481481481481481,0.02777777777777768,0.03148148148148133,0.0037037037037036535
vial,tight_topk_mean_score,inverted,0.2,0.03,0.9182389937106918,0.9213836477987423,0.9213836477987423,0.6027253668763104,0.003144654088050425,0.003144654088050425,0.0
walnuts,tight_topk_mean_score,inverted,0.2,0.03,0.777037037037037,0.7807407407407406,0.7807407407407406,0.3933333333333333,0.0037037037037036535,0.0037037037037036535,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.2,0.05,0.8766666666666668,0.8666666666666668,0.8666666666666668,0.32333333333333325,-0.010000000000000009,-0.010000000000000009,0.0
sheet_metal,tight_topk_mean_score,inverted,0.2,0.05,0.7425925925925927,0.7703703703703704,0.774074074074074,0.6481481481481481,0.02777777777777768,0.03148148148148133,0.0037037037037036535
vial,tight_topk_mean_score,inverted,0.2,0.05,0.9182389937106918,0.9213836477987423,0.9213836477987423,0.6027253668763104,0.003144654088050425,0.003144654088050425,0.0
walnuts,tight_topk_mean_score,inverted,0.2,0.05,0.777037037037037,0.7807407407407406,0.7807407407407406,0.3933333333333333,0.0037037037037036535,0.0037037037037036535,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.25,0.0,0.8766666666666668,0.8633333333333333,0.8633333333333333,0.32333333333333325,-0.01333333333333353,-0.01333333333333353,0.0
sheet_metal,tight_topk_mean_score,inverted,0.25,0.0,0.7425925925925927,0.7925925925925926,0.7925925925925926,0.6481481481481481,0.04999999999999993,0.04999999999999993,0.0
vial,tight_topk_mean_score,inverted,0.25,0.0,0.9182389937106918,0.9182389937106918,0.9182389937106918,0.6027253668763104,0.0,0.0,0.0
walnuts,tight_topk_mean_score,inverted,0.25,0.0,0.777037037037037,0.7888888888888889,0.7888888888888889,0.3933333333333333,0.011851851851851891,0.011851851851851891,0.0
fruit_jelly,tight_topk_mean_score,inverted,0.25,0.01,0.8766666666666668,0.8633333333333333,0.8633333333333333,0.32333333333333325,-0.01333333333333353,-0.01333333333333353,0.0
sheet_metal,tight_topk_mean_score,inverted,0.25,0.01,0.7425925925925927,0.7925925925925926,0.7925925925925926,0.6481481481481481,0.04999999999999993,0.04999999999999993,0.0
vial,tight_topk_mean_score,inverted,0.25,0.01,0.9182389937106918,0.9182389937106918,0.9182389937106918,0.6027253668763104,0.0,0.0,0.0
walnuts,tight_topk_mean_score,inverted,0.25,0.01,0.777037037037037,0.7888888888888889,0.7888888888888889,0.3933333333333333,0.011851851851851891,0.011851851851851891,0.0
