backbone,dataset,strategy,eval_mode,category,variant_id,variant,num_images,num_normal,num_anomaly,auroc,ap,best_f1,best_accuracy,best_threshold
PatchCore,VisA,inspection_binary,full_all,macaroni1,V2,crop_topk_vlm,200,100,100,0.5219,0.570552941264472,0.6735395189003437,0.525,0.1446123220861868
PatchCore,VisA,inspection_binary,full_all,macaroni1,V3,naive_detector_crop_fusion,200,100,100,0.7573,0.784120835939107,0.7333333333333333,0.72,0.3595109543710957
PatchCore,VisA,inspection_binary,full_all,macaroni1,V4,quality_weighted_crop,200,100,100,0.8809,0.8909968791177366,0.8290155440414508,0.835,0.30582689204604674
PatchCore,VisA,inspection_binary,full_all,macaroni1,V5,fixed_quality_consistency,200,100,100,0.8483,0.8607281239286919,0.7887323943661971,0.775,0.3260213688949217
PatchCore,VisA,inspection_binary,full_all,macaroni1,V6,adaptive_qcru,200,100,100,0.8825,0.8928259956530917,0.8290155440414508,0.835,0.2951877344042422
PatchCore,VisA,inspection_binary,full_all,macaroni2,V0,detector_only,200,100,100,0.7119,0.7150348278671933,0.7200000000000001,0.65,0.288483716275031
PatchCore,VisA,inspection_binary,full_all,macaroni2,V2,crop_topk_vlm,200,100,100,0.3939,0.45206667035402043,0.6666666666666666,0.5,0.0
PatchCore,VisA,inspection_binary,full_all,macaroni2,V3,naive_detector_crop_fusion,200,100,100,0.6056,0.6267102731649827,0.6714285714285715,0.54,0.3414619610205661
PatchCore,VisA,inspection_binary,full_all,macaroni2,V4,quality_weighted_crop,200,100,100,0.7733,0.779975171730777,0.7606837606837609,0.72,0.3519621160796243
PatchCore,VisA,inspection_binary,full_all,macaroni2,V5,fixed_quality_consistency,200,100,100,0.7049,0.7112906733876695,0.7179487179487181,0.67,0.4235464113429701
PatchCore,VisA,inspection_binary,full_all,macaroni2,V6,adaptive_qcru,200,100,100,0.7763,0.7848906358526153,0.7606837606837609,0.72,0.34056088546289287
PatchCore,VisA,inspection_binary,full_all,pcb1,V0,detector_only,200,100,100,0.9436,0.9389364335340876,0.8771929824561403,0.86,0.1877372317054656
PatchCore,VisA,inspection_binary,full_all,pcb1,V2,crop_topk_vlm,200,100,100,0.3715,0.4097810605576349,0.6688963210702341,0.505,0.0047495830051911
PatchCore,VisA,inspection_binary,full_all,pcb1,V3,naive_detector_crop_fusion,200,100,100,0.767,0.8151976874529373,0.7227722772277227,0.72,0.35532782950064085
PatchCore,VisA,inspection_binary,full_all,pcb1,V4,quality_weighted_crop,200,100,100,0.8935,0.9141730645975339,0.83,0.83,0.25761487368199
PatchCore,VisA,inspection_binary,full_all,pcb1,V5,fixed_quality_consistency,200,100,100,0.8381,0.8700872596282232,0.7714285714285715,0.76,0.30664252849761403
PatchCore,VisA,inspection_binary,full_all,pcb1,V6,adaptive_qcru,200,100,100,0.8952,0.9159386010341436,0.8307692307692308,0.835,0.2547887320152852
PatchCore,VisA,inspection_binary,full_all,pcb2,V0,detector_only,200,100,100,0.93045,0.9208291434495045,0.863849765258216,0.855,0.1758174786146131
PatchCore,VisA,inspection_binary,full_all,pcb2,V2,crop_topk_vlm,200,100,100,0.564,0.5983078435298201,0.6666666666666666,0.5,0.0
PatchCore,VisA,inspection_binary,full_all,pcb2,V3,naive_detector_crop_fusion,200,100,100,0.8517,0.8622256676152467,0.7958115183246074,0.805,0.373480144869635
PatchCore,VisA,inspection_binary,full_all,pcb2,V4,quality_weighted_crop,200,100,100,0.9155,0.9140276906895431,0.8656716417910448,0.865,0.23688862677088648
PatchCore,VisA,inspection_binary,full_all,pcb2,V5,fixed_quality_consistency,200,100,100,0.8839,0.8918222273123908,0.8374384236453202,0.835,0.31092868970599646
PatchCore,VisA,inspection_binary,full_all,pcb2,V6,adaptive_qcru,200,100,100,0.9155,0.9140276906895431,0.8656716417910448,0.865,0.2284333603049493
PatchCore,VisA,inspection_binary,full_all,pcb3,V0,detector_only,201,101,100,0.9330693069306931,0.9358632057164368,0.8571428571428572,0.8507462686567164,0.2372052107984018
PatchCore,VisA,inspection_binary,full_all,pcb3,V2,crop_topk_vlm,201,101,100,0.5782178217821782,0.5841223526824347,0.6713286713286712,0.5323383084577115,0.1874090205742386
PatchCore,VisA,inspection_binary,full_all,pcb3,V3,naive_detector_crop_fusion,201,101,100,0.8454455445544554,0.8667846407696209,0.7729468599033816,0.7661691542288557,0.3652951021278208
PatchCore,VisA,inspection_binary,full_all,pcb3,V4,quality_weighted_crop,201,101,100,0.9373267326732674,0.9501057842118495,0.8852459016393442,0.8955223880597015,0.3059031826804353
PatchCore,VisA,inspection_binary,full_all,pcb3,V5,fixed_quality_consistency,201,101,100,0.9055445544554456,0.9217740717681981,0.8541666666666666,0.8606965174129353,0.3683785170325358
PatchCore,VisA,inspection_binary,full_all,pcb3,V6,adaptive_qcru,201,101,100,0.9382178217821782,0.9507143049482819,0.8852459016393442,0.8955223880597015,0.29492705713247347
PatchCore,VisA,inspection_binary,full_all,pcb4,V0,detector_only,201,101,100,0.9905940594059406,0.9904336260134786,0.9560975609756097,0.9552238805970149,0.2968615500623144
PatchCore,VisA,inspection_binary,full_all,pcb4,V2,crop_topk_vlm,201,101,100,0.8018811881188119,0.8347051577269313,0.7555555555555556,0.7263681592039801,0.278545756725877
PatchCore,VisA,inspection_binary,full_all,pcb4,V3,naive_detector_crop_fusion,201,101,100,0.9908910891089109,0.9906346274296253,0.9547738693467336,0.9552238805970149,0.36450530754460264
PatchCore,VisA,inspection_binary,full_all,pcb4,V4,quality_weighted_crop,201,101,100,0.995049504950495,0.9950894500538091,0.9655172413793104,0.9651741293532339,0.26961866311927907
PatchCore,VisA,inspection_binary,full_all,pcb4,V5,fixed_quality_consistency,201,101,100,0.9945544554455445,0.9943827830748624,0.9651741293532338,0.9651741293532339,0.3150992208782381
PatchCore,VisA,inspection_binary,full_all,pcb4,V6,adaptive_qcru,201,101,100,0.9951485148514851,0.9951728528895054,0.9655172413793104,0.9651741293532339,0.26064543253434014
PatchCore,VisA,inspection_binary,full_all,pipe_fryum,V0,detector_only,150,50,100,0.9936,0.9970635344852196,0.9801980198019802,0.9733333333333334,0.2513330869789637
PatchCore,VisA,inspection_binary,full_all,pipe_fryum,V2,crop_topk_vlm,150,50,100,0.6286,0.8068344289490915,0.8,0.6666666666666666,0.0
PatchCore,VisA,inspection_binary,full_all,pipe_fryum,V3,naive_detector_crop_fusion,150,50,100,0.9776,0.9895119338626672,0.9514563106796116,0.9333333333333333,0.375648219006556
PatchCore,VisA,inspection_binary,full_all,pipe_fryum,V4,quality_weighted_crop,150,50,100,0.9958,0.9981518807989397,0.9849246231155778,0.98,0.28752443274064404
PatchCore,VisA,inspection_binary,full_all,pipe_fryum,V5,fixed_quality_consistency,150,50,100,0.9912,0.9962654384569362,0.9795918367346939,0.9733333333333334,0.38881881621662356
PatchCore,VisA,inspection_binary,full_all,pipe_fryum,V6,adaptive_qcru,150,50,100,0.9958,0.9981518807989397,0.9849246231155778,0.98,0.2772441891375832
