category,weight_id,tune_patchcore_f1,tune_enhanced_f1,mean_w,contrast_w,peak_w,stability_w,compact_w,aspect_w,area_penalty_w
grid,4514,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.15999999999999998,0.23999999999999994,0.0,0.039999999999999994,0.07999999999999999
grid,4515,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.24999999999999994,0.0,0.08333333333333333,0.0
grid,4516,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.15999999999999998,0.23999999999999994,0.0,0.07999999999999999,0.039999999999999994
grid,4517,0.4360690516139159,0.4360690516139159,0.3846153846153845,0.07692307692307691,0.15384615384615383,0.23076923076923073,0.0,0.07692307692307691,0.07692307692307691
grid,4518,0.4360690516139159,0.4360690516139159,0.41666666666666663,0.08333333333333333,0.16666666666666666,0.24999999999999994,0.08333333333333333,0.0,0.0
grid,4519,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.15999999999999998,0.23999999999999994,0.07999999999999999,0.0,0.039999999999999994
grid,4520,0.4360690516139159,0.4360690516139159,0.3846153846153845,0.07692307692307691,0.15384615384615383,0.23076923076923073,0.07692307692307691,0.0,0.07692307692307691
grid,4521,0.4360690516139159,0.4360690516139159,0.3999999999999999,0.07999999999999999,0.15999999999999998,0.23999999999999994,0.07999999999999999,0.039999999999999994,0.0
grid,4522,0.4360690516139159,0.4360690516139159,0.3846153846153845,0.07692307692307691,0.15384615384615383,0.23076923076923073,0.07692307692307691,0.03846153846153846,0.03846153846153846
grid,4523,0.4360690516139159,0.4360690516139159,0.3703703703703703,0.07407407407407406,0.1481481481481481,0.22222222222222215,0.07407407407407406,0.03703703703703703,0.07407407407407406
grid,4524,0.4360690516139159,0.4360690516139159,0.3846153846153845,0.07692307692307691,0.15384615384615383,0.23076923076923073,0.07692307692307691,0.07692307692307691,0.0
grid,4525,0.4360690516139159,0.4360690516139159,0.3703703703703703,0.07407407407407406,0.1481481481481481,0.22222222222222215,0.07407407407407406,0.07407407407407406,0.03703703703703703
grid,4526,0.4360690516139159,0.4360690516139159,0.35714285714285704,0.07142857142857141,0.14285714285714282,0.21428571428571422,0.07142857142857141,0.07142857142857141,0.07142857142857141
grid,4527,0.4360690516139159,0.4360690516139159,0.3846153846153846,0.07692307692307693,0.15384615384615385,0.23076923076923075,0.15384615384615385,0.0,0.0
grid,4528,0.4360690516139159,0.4360690516139159,0.37037037037037035,0.07407407407407407,0.14814814814814814,0.2222222222222222,0.14814814814814814,0.0,0.037037037037037035
grid,4529,0.4360690516139159,0.4360690516139159,0.3571428571428571,0.07142857142857142,0.14285714285714285,0.21428571428571425,0.14285714285714285,0.0,0.07142857142857142
grid,4530,0.4360690516139159,0.4360690516139159,0.37037037037037035,0.07407407407407407,0.14814814814814814,0.2222222222222222,0.14814814814814814,0.037037037037037035,0.0
grid,4531,0.4360690516139159,0.4360690516139159,0.3571428571428571,0.07142857142857142,0.14285714285714285,0.21428571428571425,0.14285714285714285,0.03571428571428571,0.03571428571428571
grid,4532,0.4360690516139159,0.4360690516139159,0.3448275862068965,0.06896551724137931,0.13793103448275862,0.2068965517241379,0.13793103448275862,0.034482758620689655,0.06896551724137931
grid,4533,0.4360690516139159,0.4360690516139159,0.3571428571428571,0.07142857142857142,0.14285714285714285,0.21428571428571425,0.14285714285714285,0.07142857142857142,0.0
grid,4534,0.4360690516139159,0.4360690516139159,0.3448275862068965,0.06896551724137931,0.13793103448275862,0.2068965517241379,0.13793103448275862,0.06896551724137931,0.034482758620689655
grid,4535,0.4360690516139159,0.4360690516139159,0.33333333333333326,0.06666666666666667,0.13333333333333333,0.19999999999999996,0.13333333333333333,0.06666666666666667,0.06666666666666667
grid,4536,0.4360690516139159,0.4360690516139159,0.7142857142857143,0.28571428571428575,0.0,0.0,0.0,0.0,0.0
grid,4537,0.4360690516139159,0.4360690516139159,0.6666666666666666,0.26666666666666666,0.0,0.0,0.0,0.0,0.06666666666666667
grid,4538,0.4360690516139159,0.4360690516139159,0.625,0.25000000000000006,0.0,0.0,0.0,0.0,0.12500000000000003
grid,4539,0.4360690516139159,0.4360690516139159,0.6666666666666666,0.26666666666666666,0.0,0.0,0.0,0.06666666666666667,0.0
grid,4540,0.4360690516139159,0.4360690516139159,0.625,0.25,0.0,0.0,0.0,0.0625,0.0625
grid,4541,0.4360690516139159,0.4360690516139159,0.5882352941176471,0.23529411764705885,0.0,0.0,0.0,0.05882352941176471,0.11764705882352942
grid,4542,0.4360690516139159,0.4360690516139159,0.625,0.25000000000000006,0.0,0.0,0.0,0.12500000000000003,0.0
grid,4543,0.4360690516139159,0.4360690516139159,0.5882352941176471,0.23529411764705885,0.0,0.0,0.0,0.11764705882352942,0.05882352941176471
grid,4544,0.4360690516139159,0.4360690516139159,0.5555555555555556,0.22222222222222227,0.0,0.0,0.0,0.11111111111111113,0.11111111111111113
grid,4545,0.4360690516139159,0.4360690516139159,0.625,0.25000000000000006,0.0,0.0,0.12500000000000003,0.0,0.0
grid,4546,0.4360690516139159,0.4360690516139159,0.5882352941176471,0.23529411764705885,0.0,0.0,0.11764705882352942,0.0,0.05882352941176471
grid,4547,0.4360690516139159,0.4360690516139159,0.5555555555555556,0.22222222222222227,0.0,0.0,0.11111111111111113,0.0,0.11111111111111113
grid,4548,0.4360690516139159,0.4360690516139159,0.5882352941176471,0.23529411764705885,0.0,0.0,0.11764705882352942,0.05882352941176471,0.0
grid,4549,0.4360690516139159,0.4360690516139159,0.5555555555555556,0.22222222222222224,0.0,0.0,0.11111111111111112,0.05555555555555556,0.05555555555555556
grid,4550,0.4360690516139159,0.4360690516139159,0.5263157894736842,0.2105263157894737,0.0,0.0,0.10526315789473685,0.052631578947368425,0.10526315789473685
grid,4551,0.4360690516139159,0.4360690516139159,0.5555555555555556,0.22222222222222227,0.0,0.0,0.11111111111111113,0.11111111111111113,0.0
grid,4552,0.4360690516139159,0.4360690516139159,0.5263157894736842,0.2105263157894737,0.0,0.0,0.10526315789473685,0.10526315789473685,0.052631578947368425
grid,4553,0.4360690516139159,0.4360690516139159,0.5000000000000001,0.20000000000000004,0.0,0.0,0.10000000000000002,0.10000000000000002,0.10000000000000002
grid,4554,0.4360690516139159,0.4360690516139159,0.5555555555555556,0.22222222222222227,0.0,0.0,0.22222222222222227,0.0,0.0
grid,4555,0.4360690516139159,0.4360690516139159,0.5263157894736842,0.2105263157894737,0.0,0.0,0.2105263157894737,0.0,0.052631578947368425
grid,4556,0.4360690516139159,0.4360690516139159,0.5000000000000001,0.20000000000000004,0.0,0.0,0.20000000000000004,0.0,0.10000000000000002
grid,4557,0.4360690516139159,0.4360690516139159,0.5263157894736842,0.2105263157894737,0.0,0.0,0.2105263157894737,0.052631578947368425,0.0
grid,4558,0.4360690516139159,0.4360690516139159,0.5,0.2,0.0,0.0,0.2,0.05,0.05
grid,4559,0.4360690516139159,0.4360690516139159,0.47619047619047616,0.19047619047619047,0.0,0.0,0.19047619047619047,0.047619047619047616,0.09523809523809523
grid,4560,0.4360690516139159,0.4360690516139159,0.5000000000000001,0.20000000000000004,0.0,0.0,0.20000000000000004,0.10000000000000002,0.0
grid,4561,0.4360690516139159,0.4360690516139159,0.4761904761904763,0.19047619047619052,0.0,0.0,0.19047619047619052,0.09523809523809526,0.04761904761904763
grid,4562,0.4360690516139159,0.4360690516139159,0.4545454545454546,0.18181818181818185,0.0,0.0,0.18181818181818185,0.09090909090909093,0.09090909090909093
grid,4563,0.4360690516139159,0.4360690516139159,0.625,0.25000000000000006,0.0,0.12500000000000003,0.0,0.0,0.0
grid,4564,0.4360690516139159,0.4360690516139159,0.5882352941176471,0.23529411764705885,0.0,0.11764705882352942,0.0,0.0,0.05882352941176471
